,Datetime,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,label
14,2020-10-16 14:22:34.412845,351,459,357,453,351,453,378,456,0,0,403,490,347,486,417,538,330,535,427,577,338,512,389,575,352,573,389,647,361,648,384,704,375,702,move advance
15,2020-10-16 14:22:34.678696,359,459,365,453,358,452,387,451,0,0,408,491,350,484,421,537,332,537,424,582,338,514,392,580,355,577,388,652,355,653,382,717,376,716,move advance
16,2020-10-16 14:22:34.952519,369,458,376,451,364,451,390,450,359,452,410,489,349,485,422,537,331,538,423,579,339,512,395,585,352,582,388,662,348,656,373,720,353,720,move advance
17,2020-10-16 14:22:35.216702,366,465,374,457,361,458,387,457,353,460,409,494,343,496,422,540,326,550,419,580,334,528,393,588,349,588,385,669,362,672,380,720,338,720,None
18,2020-10-16 14:22:35.483765,359,467,366,459,352,460,378,458,342,462,399,495,330,500,414,544,313,556,418,590,329,538,385,594,343,597,389,672,343,679,378,720,336,720,move advance
19,2020-10-16 14:22:35.752646,360,463,367,455,352,455,377,455,342,457,396,493,328,494,413,537,311,552,402,560,336,533,386,600,341,606,393,678,342,677,375,720,338,720,move advance
20,2020-10-16 14:22:36.019319,367,467,375,459,360,460,385,460,348,461,401,499,332,503,416,552,318,560,384,544,352,540,388,613,345,616,0,0,390,702,0,0,398,720,None
21,2020-10-16 14:22:36.294461,380,501,385,496,376,496,393,487,374,490,417,504,354,514,434,556,329,561,401,562,350,520,402,620,354,620,0,0,346,706,0,0,0,0,move advance
22,2020-10-16 14:22:36.568266,353,482,0,0,345,472,0,0,339,471,436,502,356,506,452,559,327,550,412,567,0,0,413,629,362,628,406,720,0,0,0,0,0,0,move advance
23,2020-10-16 14:22:36.852077,407,474,412,469,402,467,420,473,389,474,446,507,368,522,466,564,322,551,419,577,349,512,420,643,374,646,414,720,386,720,0,0,0,0,move advance
24,2020-10-16 14:22:37.117670,382,483,388,473,376,475,416,474,0,0,451,513,361,526,473,576,314,569,424,590,312,529,429,653,377,656,434,720,387,720,0,0,0,0,None
25,2020-10-16 14:22:37.400991,526,459,528,455,526,455,538,456,0,0,548,472,544,471,548,500,541,496,524,505,523,502,565,524,554,522,543,555,539,551,546,592,545,592,move left
26,2020-10-16 14:22:37.681483,387,472,394,462,0,0,427,461,0,0,473,511,387,520,505,583,356,577,443,596,296,548,454,653,400,648,462,720,397,720,0,0,0,0,move right
27,2020-10-16 14:22:37.964857,418,471,424,461,413,461,459,459,0,0,504,514,426,514,524,598,411,581,444,607,361,577,478,668,433,654,0,0,0,0,0,0,0,0,move advance
28,2020-10-16 14:22:38.245784,282,452,285,448,0,0,294,450,0,0,302,469,304,467,292,498,293,494,265,505,267,502,313,534,310,534,0,0,0,0,0,0,0,0,move right
29,2020-10-16 14:22:38.528131,437,477,440,466,0,0,477,455,0,0,534,507,455,521,527,607,430,605,458,629,378,639,517,673,469,676,0,0,0,0,0,0,0,0,move left
30,2020-10-16 14:22:38.809549,429,486,430,475,0,0,462,459,0,0,531,508,446,525,529,609,425,613,451,637,375,655,517,668,456,672,0,0,0,0,0,0,0,0,move advance
31,2020-10-16 14:22:39.091148,408,489,410,478,0,0,447,460,0,0,516,508,429,530,517,614,417,621,446,641,364,666,501,675,445,677,0,0,0,0,0,0,0,0,None
32,2020-10-16 14:22:39.378115,393,491,394,480,0,0,430,460,0,0,503,506,413,532,509,615,400,619,433,646,350,669,492,676,442,679,0,0,0,0,0,0,0,0,move advance
33,2020-10-16 14:22:39.652339,388,493,388,482,0,0,423,460,0,0,493,509,404,533,499,619,393,628,428,656,359,671,487,672,512,675,0,0,0,0,0,0,0,0,move advance
34,2020-10-16 14:22:39.925818,385,496,388,485,382,488,422,462,0,0,491,510,398,532,497,619,390,625,430,662,371,684,490,682,427,680,0,0,0,0,0,0,0,0,move advance
35,2020-10-16 14:22:40.198331,383,502,386,489,380,493,425,467,0,0,491,517,399,535,497,644,390,638,437,679,387,681,488,697,0,0,0,0,0,0,0,0,0,0,None
36,2020-10-16 14:22:40.465281,381,491,384,479,0,0,421,466,0,0,495,514,414,526,504,632,401,640,437,688,386,691,484,698,425,696,0,0,0,0,0,0,380,704,move advance
37,2020-10-16 14:22:40.741811,381,482,382,468,0,0,418,456,0,0,499,505,422,517,497,626,411,633,429,690,378,685,489,698,442,715,0,0,0,0,0,0,0,0,move advance
38,2020-10-16 14:22:41.014553,382,475,382,461,0,0,414,452,0,0,491,504,436,512,482,621,427,620,382,681,369,675,467,710,520,693,0,0,0,0,0,0,0,0,None
39,2020-10-16 14:22:41.287144,381,470,380,457,0,0,413,446,0,0,483,502,436,503,464,625,436,610,376,652,373,649,464,692,513,683,0,0,0,0,0,0,0,0,move advance
40,2020-10-16 14:22:41.556870,378,464,381,450,0,0,416,446,0,0,473,499,442,499,425,596,438,590,298,609,294,606,475,683,448,678,0,0,0,0,0,0,0,0,move advance
41,2020-10-16 14:22:41.827386,380,453,382,443,0,0,413,442,0,0,452,501,447,492,369,593,367,590,277,590,274,590,457,681,444,681,0,0,0,0,0,0,0,0,move right
42,2020-10-16 14:22:42.098185,378,449,381,440,0,0,412,440,0,0,445,500,450,487,364,598,365,591,277,591,274,589,445,684,436,683,0,0,0,0,0,0,0,0,move right
43,2020-10-16 14:22:42.366873,379,449,382,438,0,0,416,437,0,0,444,499,449,486,368,594,370,587,273,585,275,586,441,680,428,680,0,0,0,0,0,0,0,0,move left
44,2020-10-16 14:22:42.634324,385,449,389,437,0,0,424,436,0,0,449,498,452,486,374,597,338,588,0,0,258,587,444,682,441,681,0,0,0,0,0,0,0,0,move left
45,2020-10-16 14:22:42.905600,392,446,397,435,0,0,431,434,0,0,454,498,451,489,370,601,374,593,0,0,275,601,465,683,422,680,0,0,0,0,0,0,0,0,move left
46,2020-10-16 14:22:43.176055,395,451,399,439,0,0,435,434,0,0,457,499,454,489,374,605,375,598,292,601,291,599,470,682,421,677,0,0,0,0,0,0,0,0,move left
47,2020-10-16 14:22:43.444287,395,458,401,444,0,0,440,435,0,0,455,506,450,498,375,604,376,598,0,0,290,599,466,685,418,676,0,0,0,0,0,0,0,0,move advance
48,2020-10-16 14:22:43.720049,395,460,399,446,0,0,438,434,0,0,460,504,444,496,387,608,385,602,0,0,0,0,466,685,420,678,0,0,0,0,0,0,0,0,move advance
49,2020-10-16 14:22:43.996700,391,463,397,449,0,0,436,434,0,0,460,502,439,497,385,603,385,597,0,0,288,617,465,685,421,678,0,0,0,0,0,0,0,0,move advance
50,2020-10-16 14:22:44.271235,590,455,594,452,586,452,600,452,580,452,608,474,573,474,621,499,569,499,596,515,580,516,598,534,585,535,577,573,599,571,574,614,625,597,move left
51,2020-10-16 14:22:44.536046,536,459,540,456,535,456,547,460,534,460,557,478,532,476,559,501,525,498,546,516,528,511,553,532,538,531,551,575,542,574,563,612,555,611,move right
52,2020-10-16 14:22:44.802736,488,457,490,454,488,454,494,457,486,456,505,478,466,484,506,515,414,582,520,571,319,605,501,544,468,679,514,574,0,0,0,0,0,0,move right
53,2020-10-16 14:22:45.073127,384,472,385,459,0,0,415,442,0,0,458,506,439,499,422,594,427,587,346,615,347,615,439,678,471,679,0,0,0,0,0,0,0,0,move right
54,2020-10-16 14:22:45.342159,378,475,381,462,0,0,416,444,0,0,462,506,416,503,422,600,418,584,344,618,344,616,437,679,480,684,0,0,0,0,0,0,0,0,move advance
55,2020-10-16 14:22:45.611074,334,462,335,458,0,0,341,457,0,0,356,472,362,476,358,506,351,506,351,523,342,520,358,531,351,530,367,573,340,571,369,604,341,610,move right
56,2020-10-16 14:22:45.881215,281,466,284,463,281,462,293,463,0,0,306,481,299,481,309,510,299,507,296,523,288,517,311,537,306,537,305,584,306,583,316,609,313,609,move right
57,2020-10-16 14:22:46.148529,229,460,230,456,229,457,240,457,0,0,256,473,235,478,277,500,235,504,248,517,227,516,264,531,248,529,271,571,254,572,309,612,311,612,move right
58,2020-10-16 14:22:46.415726,383,489,386,476,377,479,429,457,0,0,478,516,416,508,452,625,385,590,372,646,354,636,445,701,416,693,0,0,0,0,0,0,0,0,move left
59,2020-10-16 14:22:46.682295,384,493,386,481,0,0,432,464,0,0,485,517,412,509,454,628,384,598,383,653,357,646,460,700,411,708,0,0,0,0,0,0,0,0,move advance
60,2020-10-16 14:22:46.956494,385,494,387,481,0,0,431,463,0,0,484,516,414,509,457,627,383,599,379,652,356,641,462,702,412,698,0,0,0,0,0,0,0,0,move advance
61,2020-10-16 14:22:47.229852,385,493,387,480,0,0,430,462,0,0,484,516,411,509,457,625,381,602,375,652,359,644,451,706,410,718,0,0,0,0,0,0,0,0,None
62,2020-10-16 14:22:47.500792,385,493,387,480,0,0,430,462,0,0,485,516,407,510,458,626,382,602,380,654,360,646,460,707,410,700,0,0,0,0,0,0,0,0,move advance
63,2020-10-16 14:22:47.769264,386,493,388,480,0,0,431,463,0,0,486,516,405,509,459,626,383,605,387,656,364,651,463,708,411,709,0,0,0,0,0,0,0,0,move advance
64,2020-10-16 14:22:48.037516,386,494,389,481,0,0,431,462,0,0,486,517,404,510,460,627,383,610,387,663,364,660,467,708,408,698,0,0,0,0,0,0,0,0,None
65,2020-10-16 14:22:48.305911,384,497,387,485,379,489,431,468,0,0,484,519,401,514,458,636,380,615,385,668,366,663,466,716,410,704,0,0,0,0,0,0,0,0,move advance
66,2020-10-16 14:22:48.574080,386,501,391,490,381,492,436,472,0,0,488,521,402,513,471,634,376,617,388,671,361,664,465,714,409,710,0,0,0,0,0,0,0,0,move advance
67,2020-10-16 14:22:48.841628,390,506,394,496,382,497,446,480,0,0,492,525,391,536,467,647,376,617,381,681,358,655,468,713,405,714,0,0,0,0,0,0,0,0,move advance
68,2020-10-16 14:22:49.108475,395,505,400,496,0,0,452,480,0,0,501,528,401,533,470,654,379,617,391,681,359,686,470,720,403,716,0,0,0,0,0,0,0,0,None
69,2020-10-16 14:22:49.383688,405,508,412,496,397,497,463,479,0,0,504,529,400,533,478,652,383,615,395,684,369,660,466,720,0,0,0,0,0,0,0,0,0,0,move advance
70,2020-10-16 14:22:49.653894,405,512,411,500,397,500,465,480,0,0,508,530,390,541,476,659,373,621,407,684,370,666,464,710,0,0,0,0,0,0,0,0,0,0,move advance
71,2020-10-16 14:22:49.926108,393,515,400,504,387,507,448,482,0,0,503,537,375,535,475,653,350,603,405,680,348,664,453,703,386,704,0,0,0,0,0,0,0,0,move advance
72,2020-10-16 14:22:50.202218,0,0,0,0,0,0,426,481,384,487,475,536,341,524,458,666,314,608,396,697,323,677,0,0,356,720,0,0,0,0,0,0,0,0,None
73,2020-10-16 14:22:50.477515,338,494,353,482,328,477,393,449,322,460,447,516,299,504,430,659,276,607,0,0,291,673,0,0,324,680,0,0,0,0,0,0,0,0,move advance
74,2020-10-16 14:22:50.750274,331,465,347,446,319,444,383,416,300,428,445,503,273,494,440,611,239,601,0,0,258,697,0,0,311,697,0,0,0,0,0,0,0,0,move advance
75,2020-10-16 14:22:51.025313,345,462,366,434,329,437,404,416,303,427,457,517,271,511,464,624,213,608,0,0,229,701,0,0,0,0,0,0,0,0,0,0,238,720,None
76,2020-10-16 14:22:51.299043,336,412,355,389,317,391,414,375,297,391,471,506,258,487,0,0,209,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,move advance
77,2020-10-16 14:22:51.581069,238,394,254,382,0,0,375,347,0,0,457,477,203,503,0,0,145,634,0,0,0,0,434,704,0,0,0,0,0,0,0,0,0,0,None
