,Datetime,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,label
14,2020-10-16 14:18:22.837572,371,506,374,501,364,500,381,490,355,488,399,497,332,505,410,533,325,545,405,572,318,583,382,579,346,581,385,641,340,637,375,702,337,705,move advance
15,2020-10-16 14:18:23.097641,363,534,367,528,356,528,376,517,341,519,392,518,325,529,404,549,313,574,395,587,309,616,378,590,343,593,386,648,339,657,377,704,339,713,move recession
16,2020-10-16 14:18:23.355545,347,594,351,585,338,587,363,569,326,575,385,559,314,567,392,580,301,617,393,608,301,661,373,599,328,595,384,656,328,660,375,710,350,716,move advance
17,2020-10-16 14:18:23.612915,0,0,0,0,0,0,0,0,0,0,382,592,0,0,389,608,0,0,394,635,0,0,361,599,325,600,320,664,312,663,350,720,333,720,move advance
18,2020-10-16 14:18:23.878127,337,561,0,0,333,554,0,0,0,0,329,594,0,0,0,0,390,616,391,650,393,652,324,648,319,645,316,678,374,674,328,720,356,720,move advance
19,2020-10-16 14:18:24.146155,346,556,359,550,339,548,0,0,0,0,355,592,333,590,388,618,322,652,394,654,0,0,311,655,319,652,297,689,368,684,297,720,357,720,move left
20,2020-10-16 14:18:24.410113,0,0,0,0,0,0,0,0,0,0,328,594,378,614,0,0,394,626,0,0,396,657,303,645,342,633,302,689,373,681,351,720,357,720,move right
21,2020-10-16 14:18:24.672388,0,0,0,0,0,0,0,0,0,0,0,0,387,613,0,0,393,630,396,656,396,657,345,632,359,630,373,681,372,680,353,720,357,720,None
22,2020-10-16 14:18:24.931451,0,0,0,0,0,0,0,0,0,0,0,0,381,607,388,621,392,623,393,651,393,653,339,616,367,645,311,670,370,674,325,720,357,720,None
23,2020-10-16 14:18:25.186032,330,583,333,579,325,579,344,565,314,569,366,565,297,574,390,590,295,616,383,626,297,652,373,597,313,632,370,656,325,670,364,720,342,720,move left
24,2020-10-16 14:18:25.440985,349,535,351,530,344,530,357,515,331,516,376,528,307,542,393,568,301,585,377,607,319,612,366,609,329,611,375,672,328,673,377,720,337,720,move advance
25,2020-10-16 14:18:25.698155,363,510,369,502,357,503,378,492,346,493,395,517,326,518,406,559,315,573,389,590,350,594,382,611,339,609,386,682,333,676,390,720,331,720,move advance
26,2020-10-16 14:18:25.959840,374,494,379,486,368,486,391,478,358,478,412,506,339,506,428,551,326,565,411,580,365,579,396,617,353,621,394,695,349,689,0,0,337,720,move advance
27,2020-10-16 14:18:26.224976,379,495,385,487,372,487,398,477,364,478,421,503,344,512,438,548,336,575,423,578,373,586,404,620,360,625,399,703,363,708,0,0,0,0,None
28,2020-10-16 14:18:26.486455,382,514,387,505,375,507,398,492,365,495,421,512,342,530,445,560,337,595,434,592,381,607,412,633,365,641,408,720,377,720,0,0,0,0,move advance
29,2020-10-16 14:18:26.746005,398,522,403,515,392,515,0,0,377,496,431,515,346,525,447,564,334,594,435,603,378,613,415,646,363,648,422,720,368,720,0,0,0,0,move advance
30,2020-10-16 14:18:27.009834,406,528,412,522,400,521,423,504,388,500,440,520,350,530,452,572,334,595,443,615,353,641,417,641,371,642,419,720,366,720,0,0,0,0,None
31,2020-10-16 14:18:27.270966,396,549,403,540,390,539,419,521,375,523,443,536,346,553,463,590,324,622,445,640,320,682,417,653,367,653,425,720,0,0,0,0,0,0,move advance
32,2020-10-16 14:18:27.534515,372,615,382,606,366,604,399,585,349,588,430,571,333,610,457,621,315,664,440,674,305,710,415,680,353,685,0,0,0,0,0,0,0,0,move advance
33,2020-10-16 14:18:28.741113,296,670,306,658,286,658,326,622,265,641,360,620,251,662,391,693,0,0,0,0,0,0,373,704,303,720,0,0,0,0,0,0,0,0,move right
34,2020-10-16 14:18:29.008483,315,578,324,564,300,566,332,541,278,552,363,569,264,585,388,649,256,661,0,0,274,700,370,681,322,692,0,0,0,0,0,0,0,0,move advance
35,2020-10-16 14:18:29.273782,347,526,355,513,334,515,360,501,306,507,379,542,281,562,409,618,267,644,375,668,301,680,381,688,319,688,0,0,0,0,0,0,0,0,move advance
36,2020-10-16 14:18:29.535495,394,503,399,490,384,491,0,0,348,488,419,534,311,551,443,608,292,638,411,658,337,673,406,687,341,701,0,0,0,0,0,0,0,0,move advance
37,2020-10-16 14:18:29.805313,444,485,450,473,435,473,0,0,398,465,461,525,347,533,486,603,324,621,448,653,375,660,442,684,375,677,0,0,0,0,0,0,0,0,move advance
38,2020-10-16 14:18:30.072467,477,471,484,460,470,458,0,0,428,448,493,510,373,514,519,591,344,607,477,640,391,639,469,693,394,693,0,0,0,0,0,0,0,0,None
39,2020-10-16 14:18:30.338942,472,462,483,447,460,446,498,445,425,442,510,518,377,526,531,606,347,620,482,652,393,655,471,692,393,709,0,0,0,0,0,0,0,0,move advance
40,2020-10-16 14:18:30.601479,428,473,443,456,416,456,472,454,391,453,506,537,354,542,530,633,324,643,470,684,374,685,470,698,376,720,0,0,0,0,0,0,0,0,move advance
41,2020-10-16 14:18:30.865222,362,442,379,422,353,420,426,431,0,0,477,519,308,525,510,620,274,638,432,690,318,683,435,690,344,710,0,0,0,0,0,0,0,0,move advance
42,2020-10-16 14:18:31.133950,351,391,370,373,342,374,420,381,0,0,469,485,285,485,499,593,249,601,407,669,290,656,0,0,0,0,0,0,0,0,0,0,0,0,move advance
43,2020-10-16 14:18:31.404240,339,413,354,391,332,390,418,386,0,0,468,494,276,501,498,617,244,642,439,691,277,701,0,0,300,708,0,0,0,0,0,0,0,0,move advance
44,2020-10-16 14:18:31.672183,354,457,374,435,343,434,436,410,317,424,486,526,279,511,515,644,243,664,0,0,0,0,491,702,0,0,0,0,0,0,0,0,0,0,move advance
45,2020-10-16 14:18:31.931549,344,422,375,405,331,403,452,383,0,0,519,506,262,463,563,628,223,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,move advance
46,2020-10-16 14:18:32.200993,307,360,319,339,294,338,0,0,0,0,515,425,243,426,587,599,204,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,move advance
47,2020-10-16 14:18:32.476184,371,308,375,280,364,288,400,266,0,0,555,424,197,433,597,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
